Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5000,World,5510,Production,567,Watermelons,1979,1979,tonnes,26442734,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1980,1980,tonnes,26407218,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1981,1981,tonnes,27721786,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1982,1982,tonnes,28750432,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1983,1983,tonnes,28839021,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1984,1984,tonnes,29574212,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1985,1985,tonnes,35305410,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1986,1986,tonnes,35616474,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1987,1987,tonnes,38949357,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1988,1988,tonnes,37558424,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1989,1989,tonnes,34961032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1990,1990,tonnes,34871645,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1991,1991,tonnes,35114649,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1992,1992,tonnes,36321161,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1993,1993,tonnes,38336988,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1994,1994,tonnes,38290599,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1995,1995,tonnes,41523415,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1996,1996,tonnes,47097112,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1997,1997,tonnes,59214336,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1998,1998,tonnes,60626737,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,1999,1999,tonnes,73152406,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2000,2000,tonnes,76608573,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2001,2001,tonnes,83064964,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2002,2002,tonnes,90610302,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2003,2003,tonnes,87489316,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2004,2004,tonnes,88325286,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2005,2005,tonnes,91306211,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2006,2006,tonnes,94554032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2007,2007,tonnes,94164203,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2008,2008,tonnes,94667499,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2009,2009,tonnes,98652168,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2010,2010,tonnes,101360340,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2011,2011,tonnes,102485102,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2012,2012,tonnes,105271484,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2013,2013,tonnes,108128746,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5000,World,5510,Production,567,Watermelons,2014,2014,tonnes,111009149,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1961,1961,tonnes,158237,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1962,1962,tonnes,197606,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1963,1963,tonnes,198043,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1964,1964,tonnes,194656,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1965,1965,tonnes,184031,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1966,1966,tonnes,187187,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1967,1967,tonnes,163888,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1968,1968,tonnes,173757,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1969,1969,tonnes,180868,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1970,1970,tonnes,181414,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1971,1971,tonnes,193787,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1972,1972,tonnes,182734,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1973,1973,tonnes,211627,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1974,1974,tonnes,222961,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1975,1975,tonnes,257740,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1976,1976,tonnes,282260,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1977,1977,tonnes,254131,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1978,1978,tonnes,271540,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1979,1979,tonnes,314383,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1980,1980,tonnes,339924,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1981,1981,tonnes,353268,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1982,1982,tonnes,346540,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1983,1983,tonnes,346470,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1984,1984,tonnes,347389,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1985,1985,tonnes,399673,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1986,1986,tonnes,444385,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1987,1987,tonnes,400512,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1988,1988,tonnes,390788,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1989,1989,tonnes,436110,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1990,1990,tonnes,462116,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1991,1991,tonnes,463876,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1992,1992,tonnes,482952,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1993,1993,tonnes,455188,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1994,1994,tonnes,530895,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1995,1995,tonnes,589236,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1996,1996,tonnes,663134,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1997,1997,tonnes,733393,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1998,1998,tonnes,837983,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,1999,1999,tonnes,982313,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2000,2000,tonnes,1005723,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2001,2001,tonnes,1020222,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2002,2002,tonnes,1019290,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2003,2003,tonnes,1098836,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2004,2004,tonnes,963111,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2005,2005,tonnes,1004866,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2006,2006,tonnes,1230977,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5100,Africa,5510,Production,397,Cucumbers and gherkins,2007,2007,tonnes,1108269,A,"Aggregate, may include official, semi-official, estimated or calculated data"
